x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33,class
0.6166421175003052,0.8679376244544983,-1.052780270576477,0.9817728400230408,0.620699405670166,0.8117934465408325,-1.022361159324646,0.9777227640151978,0.6235050559043884,0.8100861310958862,-1.0223089456558228,0.973565936088562,0.6260963678359985,0.807678759098053,-1.0227434635162354,0.9780862927436829,0.5996225476264954,0.8057751059532166,-1.1123312711715698,0.9878314137458801,0.5870484113693237,0.7997158169746399,-1.1127865314483643,0.9875866174697876,0.5729766488075256,0.7926057577133179,-1.1131772994995117,0.9881596565246582,0.5750928521156311,0.7825421690940857,-0.7880463004112244,0.9756531119346619,0.5114345550537109,0.775361180305481,-1.181450366973877,0.9918144345283508,0.6010725498199463,0.9072824120521545,-0.9485308527946472,0.9694529175758362,0.5763083696365356,0.9037636518478394,-1.0631054639816284,0.9900744557380676,0.5498416423797607,0.9339921474456787,-0.5023883581161499,0.9325166344642639,0.2732345163822174,0.929811418056488,-1.0258324146270752,0.9699631333351135,0.6109789609909058,1.218679666519165,-0.14162901043891907,0.03815499320626259,0.11395420134067535,1.2207045555114746,-0.791881263256073,0.1380467563867569,0.5954991579055786,1.3856449127197266,0.030447904020547867,0.06448359042406082,0.17974220216274261,1.4778332710266113,-0.48241353034973145,0.033591292798519135,0.6198546886444092,1.4286632537841797,0.053250979632139206,0.07755749672651291,0.17968960106372833,1.5608917474746704,-0.46506398916244507,0.04795841872692108,0.6042972207069397,1.4260246753692627,0.03315264359116554,0.09269136935472488,0.21081343293190002,1.5469611883163452,-0.486782968044281,0.061259690672159195,0.5871456861495972,1.4170869588851929,0.019641108810901642,0.08724567294120789,0.21083486080169678,1.5094400644302368,-0.4830319285392761,0.05488603189587593,0.4181522727012634,1.4586598873138428,0.11832304298877716,0.0017055129865184426,0.2176346331834793,1.4378138780593872,-0.11711303144693375,0.002002258086577058,0.329725980758667,1.9195910692214966,0.40601271390914917,0.0005073318025097251,0.17740140855312347,1.898059606552124,0.10843906551599503,0.0007051978609524667,0.193460151553154,2.2900452613830566,1.0080265998840332,3.56990858563222e-05,0.02925291657447815,2.2524499893188477,0.6053794622421265,7.102508971001953e-05,0.14760911464691162,2.344024658203125,1.053765058517456,2.8595744879567064e-05,-0.02476748824119568,2.317355155944824,0.6446407437324524,9.426941687706858e-05,0.24588480591773987,2.4295921325683594,0.8344570398330688,0.0012700477382168174,0.11346113681793213,2.358887195587158,0.3173866868019104,0.0006888056523166597,working
0.6046664118766785,0.8507555723190308,-1.4033796787261963,0.9990193843841553,0.6108005046844482,0.7975307106971741,-1.3777419328689575,0.9987564086914062,0.6167134642601013,0.7947853803634644,-1.3775932788848877,0.9982292056083679,0.6226071715354919,0.7919405102729797,-1.3776841163635254,0.9981186985969543,0.5838498473167419,0.7973169088363647,-1.447341799736023,0.9993993043899536,0.5688529014587402,0.7941516041755676,-1.4478390216827393,0.9994016885757446,0.5519506931304932,0.7909701466560364,-1.448221206665039,0.9994749426841736,0.5918565392494202,0.7839906215667725,-1.0781768560409546,0.9982717037200928,0.484304815530777,0.7831658720970154,-1.3942394256591797,0.999669075012207,0.5997040867805481,0.887101948261261,-1.269235610961914,0.9968558549880981,0.5678517818450928,0.8917550444602966,-1.3621846437454224,0.9990597367286682,0.6085776686668396,0.9482074975967407,-0.7478213906288147,0.9479731917381287,0.2740364074707031,0.9379568696022034,-1.1132949590682983,0.9789751768112183,0.6927371025085449,1.1228492259979248,-0.3839309513568878,0.029052533209323883,0.1758924424648285,1.243997573852539,-0.9714422225952148,0.24023237824440002,0.6952834129333496,1.23969566822052,-0.274277925491333,0.018799293786287308,0.2792823314666748,1.3272454738616943,-0.8658021688461304,0.0546860434114933,0.7025502920150757,1.2780102491378784,-0.2458418309688568,0.032263658940792084,0.3092765510082245,1.3701287508010864,-0.8713014721870422,0.07526332139968872,0.6992424726486206,1.2590001821517944,-0.2780522406101227,0.043569840490818024,0.3170432448387146,1.3170841932296753,-0.8844019174575806,0.10592584311962128,0.6892467141151428,1.2467857599258423,-0.28592559695243835,0.04544572904706001,0.3071633577346802,1.297841191291809,-0.866646409034729,0.0916985422372818,0.5329822897911072,1.455582857131958,0.056974321603775024,0.0017126747407019138,0.33256372809410095,1.4900299310684204,-0.0554032139480114,0.002114859875291586,0.5395287275314331,1.841518759727478,0.2290727198123932,0.005043980665504932,0.3974582552909851,1.8447345495224,0.11435313522815704,0.0023782618809491396,0.5378470420837402,2.212244987487793,0.77253657579422,0.0001615180808585137,0.3819638192653656,2.2178802490234375,0.5356605052947998,0.000145955229527317,0.5230125188827515,2.2697675228118896,0.8121355772018433,7.541328523075208e-05,0.3592067062854767,2.283562660217285,0.5700126886367798,0.0001158888335339725,0.568082869052887,2.3498871326446533,0.5593936443328857,0.0010447601089254022,0.44368988275527954,2.3275156021118164,0.275964617729187,0.0009531366522423923,working
0.618048369884491,0.8572306036949158,-0.7387018799781799,0.9960147142410278,0.6140495538711548,0.7977243661880493,-0.7042210698127747,0.9922627210617065,0.6159621477127075,0.7957199215888977,-0.7042202949523926,0.9927236437797546,0.6177583932876587,0.7932616472244263,-0.7044605016708374,0.9920791983604431,0.5920186638832092,0.7964885830879211,-0.7758991718292236,0.9949570298194885,0.5770509243011475,0.7934075593948364,-0.7755290269851685,0.9952172040939331,0.5605925917625427,0.7893401384353638,-0.7758272290229797,0.994529664516449,0.5650065541267395,0.7842870950698853,-0.4404783844947815,0.9934684038162231,0.4906230568885803,0.7838137745857239,-0.7533935904502869,0.9973336458206177,0.6026663780212402,0.9031520485877991,-0.6275778412818909,0.9959505796432495,0.5770865678787231,0.9026174545288086,-0.7176753878593445,0.997975766658783,0.6243689060211182,1.002230167388916,-0.19833111763000488,0.9965230226516724,0.26367759704589844,0.9725357294082642,-0.6447270512580872,0.9949312806129456,0.7000772953033447,1.3007054328918457,0.07762749493122101,0.0604005828499794,0.13715247809886932,1.372314453125,-0.621379017829895,0.27579399943351746,0.7304311990737915,1.527372121810913,0.06888387352228165,0.05869194492697716,0.196738138794899,1.6483231782913208,-0.6572444438934326,0.050521478056907654,0.7687995433807373,1.5970274209976196,0.04531902074813843,0.07824612408876419,0.18986651301383972,1.7441532611846924,-0.7003728151321411,0.06707543879747391,0.7508769631385803,1.5900099277496338,-0.00038301950553432107,0.11107637733221054,0.22125475108623505,1.7240322828292847,-0.7641955018043518,0.09652362763881683,0.7232975959777832,1.5723323822021484,0.035418830811977386,0.1197722777724266,0.22853665053844452,1.6860394477844238,-0.6867800951004028,0.10155032575130463,0.5100189447402954,1.6441776752471924,0.057748861610889435,0.0005096609820611775,0.259284108877182,1.6244654655456543,-0.05404643341898918,0.0003116588050033897,0.4735972285270691,2.1858088970184326,-0.036529235541820526,0.00032754868152551353,0.2688892185688019,2.1748545169830322,-0.21456030011177063,0.00022590950538869947,0.4339981973171234,2.719515323638916,0.34742915630340576,1.4957511666580103e-05,0.22064068913459778,2.6840665340423584,0.005678622983396053,4.932772299071075e-06,0.4165545105934143,2.793452262878418,0.357052206993103,1.5776813597767614e-05,0.1968223601579666,2.7607388496398926,0.011372185312211514,9.789781870495062e-06,0.43414491415023804,2.8897247314453125,-0.05806911736726761,0.00010092320007970557,0.2615419626235962,2.8361260890960693,-0.48663243651390076,3.867257328238338e-05,working
0.6123707294464111,0.8690227270126343,-0.9929960370063782,0.9968445301055908,0.6149411201477051,0.8158343434333801,-0.9698284268379211,0.994485080242157,0.6183453798294067,0.8131174445152283,-0.9698306918144226,0.9944630265235901,0.6216278672218323,0.8101682662963867,-0.9699215888977051,0.9945026636123657,0.5910025835037231,0.8124281764030457,-1.0529234409332275,0.9960125684738159,0.5766875743865967,0.8073718547821045,-1.052793264389038,0.9956967830657959,0.5590351819992065,0.8015162348747253,-1.053038477897644,0.9949032068252563,0.5699566006660461,0.7922692894935608,-0.7226755619049072,0.9958115816116333,0.4888913035392761,0.7882936000823975,-1.09071683883667,0.9974381923675537,0.598501443862915,0.9097226858139038,-0.8820850253105164,0.9949162006378174,0.5717297196388245,0.9115791916847229,-0.9892827272415161,0.9969991445541382,0.5740547776222229,0.9483135342597961,-0.453218936920166,0.9895524382591248,0.2735840380191803,0.9594323635101318,-0.9302590489387512,0.9695478081703186,0.6735051274299622,1.241764783859253,-0.15444548428058624,0.01663602702319622,0.166812926530838,1.3165262937545776,-0.8087932467460632,0.07705657184123993,0.6929416656494141,1.4136170148849487,-0.146852046251297,0.0632200688123703,0.25739404559135437,1.5180423259735107,-0.7280951142311096,0.036316365003585815,0.7219395041465759,1.4683665037155151,-0.16397128999233246,0.10712691396474838,0.2671751379966736,1.5955810546875,-0.7544735074043274,0.06256328523159027,0.7105445265769958,1.4548485279083252,-0.20795109868049622,0.15354689955711365,0.28840604424476624,1.5630853176116943,-0.8073304891586304,0.09580303728580475,0.6886823177337646,1.4384236335754395,-0.17631807923316956,0.16638971865177155,0.2881951928138733,1.5291078090667725,-0.7497342824935913,0.09611573815345764,0.48482856154441833,1.5681875944137573,0.07370636612176895,0.00012318014341872185,0.255321741104126,1.560773253440857,-0.07068675756454468,7.42655829526484e-05,0.46308058500289917,2.073103427886963,0.10023896396160126,7.552872557425871e-05,0.2788776755332947,2.079132556915283,-0.06907486915588379,3.271995592513122e-05,0.4188457429409027,2.5256049633026123,0.5754632949829102,2.8291731268836884e-06,0.2373792678117752,2.51483154296875,0.2768072783946991,7.999732929420134e-07,0.39953479170799255,2.5875227451324463,0.5970551371574402,2.431895836707554e-06,0.2136935293674469,2.583794593811035,0.2967706620693207,1.367290792586573e-06,0.426300048828125,2.6812257766723633,0.23116211593151093,2.5089795599342324e-05,0.2822445034980774,2.6434028148651123,-0.14301037788391113,1.4500463294098154e-05,working
0.6228471398353577,0.88228839635849,-1.2943464517593384,0.9834539890289307,0.6252226233482361,0.8297706246376038,-1.2667592763900757,0.9751989841461182,0.6277357935905457,0.8266362547874451,-1.2667951583862305,0.9726242423057556,0.630077064037323,0.822600781917572,-1.2673081159591675,0.9792759418487549,0.6040681600570679,0.8239548206329346,-1.3604462146759033,0.9862006306648254,0.5918565988540649,0.8175037503242493,-1.3610243797302246,0.9853768944740295,0.5778552293777466,0.8101615905761719,-1.3614968061447144,0.9848636984825134,0.5775702595710754,0.7930226922035217,-1.0320477485656738,0.9716514348983765,0.5168657898902893,0.7883263826370239,-1.4425679445266724,0.9838361144065857,0.6041921377182007,0.9166837334632874,-1.1858110427856445,0.9596505761146545,0.5790513753890991,0.9149594902992249,-1.3056600093841553,0.9853901863098145,0.5401473045349121,0.9245190024375916,-0.7133155465126038,0.9349175095558167,0.2596104145050049,0.9491814970970154,-1.2418538331985474,0.9529377222061157,0.6128625869750977,1.198362946510315,-0.352090984582901,0.039588019251823425,0.10614895820617676,1.3294613361358643,-1.0214142799377441,0.11969631910324097,0.6228867769241333,1.3988349437713623,-0.24147482216358185,0.04713018611073494,0.19889768958091736,1.5993648767471313,-0.7456837892532349,0.05075777694582939,0.6545051336288452,1.445557713508606,-0.2318316400051117,0.05721347779035568,0.2008064091205597,1.6871891021728516,-0.7516889572143555,0.07069279998540878,0.640859842300415,1.4504151344299316,-0.2650560140609741,0.07313549518585205,0.23319852352142334,1.6575486660003662,-0.7765095829963684,0.09088591486215591,0.6196985244750977,1.442761778831482,-0.25779101252555847,0.07207678258419037,0.23319557309150696,1.6150705814361572,-0.7516056299209595,0.0783548653125763,0.4151271879673004,1.4415134191513062,0.15366101264953613,0.0025393725372850895,0.1921766847372055,1.4771186113357544,-0.15192943811416626,0.003182017942890525,0.42764848470687866,1.903197169303894,0.38913387060165405,0.0008019632659852505,0.19515854120254517,1.9345204830169678,0.06961135566234589,0.0008364898967556655,0.235489159822464,2.2674291133880615,1.0036885738372803,3.4620152291608974e-05,0.0493149608373642,2.2833738327026367,0.5403407216072083,0.00011888123117387295,0.17462432384490967,2.320070743560791,1.0538675785064697,3.641670264187269e-05,-0.012539595365524292,2.352431297302246,0.576337993144989,0.00010751419176813215,0.3020856976509094,2.4340620040893555,0.8956848978996277,0.0012611522106453776,0.16286180913448334,2.398965358734131,0.3041343092918396,0.0009795424994081259,working
0.5567476749420166,0.843745231628418,-0.3456283509731293,0.9928440451622009,0.5526064038276672,0.7882741689682007,-0.2984606921672821,0.9918861389160156,0.554050087928772,0.7869173288345337,-0.29890331625938416,0.9925883412361145,0.5555049777030945,0.7849746942520142,-0.29900652170181274,0.992404043674469,0.5346994400024414,0.7864159345626831,-0.39247366786003113,0.993988037109375,0.5212550163269043,0.7841638922691345,-0.3925415277481079,0.9942858815193176,0.5066129565238953,0.7813466787338257,-0.39299988746643066,0.9935222268104553,0.5038319826126099,0.7779306173324585,0.017050495371222496,0.9932212829589844,0.4403575360774994,0.7795772552490234,-0.4101148545742035,0.9936834573745728,0.545440137386322,0.8924840092658997,-0.2127021849155426,0.9788885712623596,0.5242007374763489,0.8900644779205322,-0.33798089623451233,0.985159695148468,0.5130670666694641,0.967237651348114,0.26429620385169983,0.9353992342948914,0.254688024520874,0.9693747758865356,-0.3908573389053345,0.9150965809822083,0.6270335912704468,1.1944801807403564,0.4211266040802002,0.011227285489439964,0.20917761325836182,1.240532398223877,-0.7969518899917603,0.13363231718540192,0.6513338685035706,1.1934798955917358,0.3067706525325775,0.043971817940473557,0.338281512260437,1.1203891038894653,-1.1324416399002075,0.2830023467540741,0.6691031455993652,1.2043941020965576,0.29899197816848755,0.09983761608600616,0.36741405725479126,1.0977463722229004,-1.1978490352630615,0.37336546182632446,0.6560748219490051,1.1689387559890747,0.2766458988189697,0.13230012357234955,0.37105414271354675,1.0645419359207153,-1.162605881690979,0.4349045753479004,0.6446426510810852,1.1705995798110962,0.285830557346344,0.11825073510408401,0.36589550971984863,1.0759012699127197,-1.1249452829360962,0.388639897108078,0.5212835669517517,1.652547836303711,0.16357342898845673,0.0006312699406407773,0.3212277889251709,1.6892051696777344,-0.1606120765209198,0.0004379151214379817,0.5661684274673462,2.1140432357788086,0.030919399112462997,0.002031619194895029,0.39863598346710205,2.093276262283325,-0.23391589522361755,0.001299822237342596,0.5942034721374512,2.5921835899353027,0.28413018584251404,5.158629937795922e-05,0.4173416495323181,2.606004476547241,-0.07979361712932587,5.028292434872128e-05,0.5766085982322693,2.665771722793579,0.2887265384197235,4.752172389999032e-05,0.3821996748447418,2.702322483062744,-0.07821182161569595,5.9193811466684565e-05,0.6584635972976685,2.7260091304779053,-0.015345098450779915,0.00048611752572469413,0.5233310461044312,2.697970390319824,-0.4307934641838074,0.0003568510292097926,working
0.4715300500392914,0.8265669345855713,-1.6865079402923584,0.9996821880340576,0.4943055212497711,0.7697312831878662,-1.6570791006088257,0.9991452693939209,0.5078370571136475,0.7724287509918213,-1.6567360162734985,0.9990397095680237,0.5208228230476379,0.7744275331497192,-1.6568987369537354,0.99873286485672,0.45174941420555115,0.7545664310455322,-1.6937175989151,0.9995076656341553,0.4332560896873474,0.7476755380630493,-1.6933799982070923,0.9995823502540588,0.4140474796295166,0.7419000267982483,-1.6935598850250244,0.9995619654655457,0.5201663374900818,0.773239254951477,-1.2469762563705444,0.9986926913261414,0.36534714698791504,0.7411724328994751,-1.405848741531372,0.9997835755348206,0.47881388664245605,0.8781331777572632,-1.5085186958312988,0.9992608428001404,0.42927056550979614,0.8660210967063904,-1.555101752281189,0.999713122844696,0.5750490427017212,0.9242233037948608,-0.7480078339576721,0.9960761666297913,0.2214442938566208,0.9592164158821106,-1.0600807666778564,0.9978530406951904,0.6627520322799683,1.171743631362915,-0.3506152331829071,0.10011665523052216,0.1519915759563446,1.309783697128296,-0.9036306142807007,0.5156135559082031,0.670617938041687,1.411671757698059,-0.3935607969760895,0.05761447921395302,0.2295677363872528,1.5322699546813965,-1.017602801322937,0.1726224720478058,0.6982334852218628,1.4895011186599731,-0.4137607514858246,0.0715530663728714,0.23273995518684387,1.6141893863677979,-1.0831129550933838,0.16993466019630432,0.6814351081848145,1.4902873039245605,-0.4849129319190979,0.10592480003833771,0.25975891947746277,1.5852713584899902,-1.1511876583099365,0.24475187063217163,0.6566727757453918,1.4684704542160034,-0.4297231137752533,0.11353311687707901,0.2651112973690033,1.5551505088806152,-1.0446381568908691,0.23547540605068207,0.5068404674530029,1.5106627941131592,0.017605191096663475,0.0005138330743648112,0.26500192284584045,1.519968867301941,-0.014227576553821564,0.00037035674904473126,0.5129547119140625,2.015119791030884,-0.05273225158452988,0.000530463526956737,0.32111796736717224,2.0223605632781982,-0.1578216403722763,0.00021528106299228966,0.5108867883682251,2.4737143516540527,0.4072517454624176,2.4391345505136997e-05,0.31845176219940186,2.4692203998565674,0.12759742140769958,4.126893145439681e-06,0.5072083473205566,2.5395078659057617,0.4225105345249176,2.33277642109897e-05,0.308101087808609,2.538079023361206,0.1404024064540863,8.392243216803763e-06,0.4859885275363922,2.643467426300049,-0.07728848606348038,4.10044303862378e-05,0.354760080575943,2.6243021488189697,-0.4186120927333832,3.305131394881755e-05,working
0.5590037703514099,0.8367742896080017,-1.2673832178115845,0.9955952763557434,0.5589011311531067,0.7829558849334717,-1.2458133697509766,0.9929506778717041,0.5624756813049316,0.7791929244995117,-1.2457141876220703,0.9929785132408142,0.5659645795822144,0.7752270102500916,-1.2458112239837646,0.9926201701164246,0.5345014929771423,0.7831907868385315,-1.309902310371399,0.9951810240745544,0.5194540619850159,0.7799584269523621,-1.3100577592849731,0.9954679012298584,0.5005784630775452,0.7766696810722351,-1.3103382587432861,0.9949551224708557,0.5203150510787964,0.7652267813682556,-0.9508054852485657,0.9943360686302185,0.4295465350151062,0.7731025218963623,-1.2376946210861206,0.9973776340484619,0.5491016507148743,0.8777692914009094,-1.1342805624008179,0.993895947933197,0.523056149482727,0.8836911916732788,-1.2187081575393677,0.9966577291488647,0.5821658372879028,0.9410720467567444,-0.6323804259300232,0.9901637434959412,0.23105116188526154,0.9625926613807678,-1.0152699947357178,0.9861187934875488,0.6991100311279297,1.2030234336853027,-0.39160674810409546,0.034902267158031464,0.17140397429466248,1.3033181428909302,-1.0229578018188477,0.15162408351898193,0.7143337726593018,1.4404232501983643,-0.4119073748588562,0.02390914224088192,0.30059316754341125,1.414002537727356,-1.0878565311431885,0.06439746171236038,0.7394226789474487,1.5085397958755493,-0.42011338472366333,0.037500057369470596,0.32503384351730347,1.4612022638320923,-1.128785490989685,0.07970721274614334,0.7254483699798584,1.5051400661468506,-0.4657652974128723,0.05321443825960159,0.3346058130264282,1.420078992843628,-1.1567919254302979,0.11220856010913849,0.70361328125,1.484810709953308,-0.4379695951938629,0.05944103002548218,0.32942134141921997,1.4014002084732056,-1.1007509231567383,0.1062488853931427,0.5210044980049133,1.5227913856506348,0.05205552652478218,0.0006021133158355951,0.2866319417953491,1.5386712551116943,-0.049643684178590775,0.0004449797561392188,0.5213631987571716,2.017925500869751,0.07418129593133926,0.0012191236019134521,0.3368169963359833,2.0354928970336914,-0.08088506013154984,0.0005046193837188184,0.5070287585258484,2.473558187484741,0.5477737784385681,3.43380706908647e-05,0.33206138014793396,2.4803504943847656,0.23909440636634827,8.931226147979032e-06,0.49423542618751526,2.54079532623291,0.5703998804092407,2.4410519472439773e-05,0.3172147274017334,2.5501773357391357,0.2563023567199707,9.896407391352113e-06,0.5175998210906982,2.626049757003784,0.17399275302886963,0.00014181753795128316,0.38009461760520935,2.61747407913208,-0.20566324889659882,7.323367753997445e-05,working
0.5734688639640808,0.8638990521430969,-1.205385446548462,0.9897436499595642,0.5760712623596191,0.8110193610191345,-1.1943135261535645,0.9813774228096008,0.5785248875617981,0.8089517951011658,-1.194075107574463,0.9804269075393677,0.5807591676712036,0.8066585659980774,-1.1943250894546509,0.9816969037055969,0.5570458769798279,0.8052144646644592,-1.2757302522659302,0.9887740612030029,0.5434966683387756,0.7978256940841675,-1.2757279872894287,0.9887374639511108,0.5275254845619202,0.7900116443634033,-1.2759453058242798,0.9868255257606506,0.5348659753799438,0.786004900932312,-0.9655166864395142,0.984442412853241,0.46212059259414673,0.7669593095779419,-1.3214033842086792,0.9912182688713074,0.5579169988632202,0.9032015204429626,-1.096544623374939,0.9847446084022522,0.5332095623016357,0.9005554914474487,-1.1998668909072876,0.99118572473526,0.5557506084442139,0.9485304951667786,-0.6475436687469482,0.9884436726570129,0.22114887833595276,0.9400327205657959,-1.1026592254638672,0.9755182266235352,0.624606728553772,1.2140116691589355,-0.1661382019519806,0.03853278234601021,0.13441383838653564,1.2971479892730713,-0.8782938122749329,0.0748104602098465,0.602383017539978,1.3988533020019531,0.09978267550468445,0.044309232383966446,0.20252421498298645,1.5331302881240845,-0.6316102743148804,0.022901242598891258,0.6233482956886292,1.4525123834609985,0.12945064902305603,0.056022826582193375,0.2024129331111908,1.6107529401779175,-0.6292842030525208,0.031168628484010696,0.6092879772186279,1.4592503309249878,0.1011786013841629,0.07144784182310104,0.21844279766082764,1.6005271673202515,-0.6789182424545288,0.03956007957458496,0.5927984714508057,1.4440912008285522,0.08679572492837906,0.0742391049861908,0.22405245900154114,1.5631811618804932,-0.6461746692657471,0.03701355308294296,0.4266766607761383,1.5169274806976318,0.07087482511997223,0.0010316696716472507,0.20921126008033752,1.4850420951843262,-0.06954792141914368,0.0005759309278801084,0.34791654348373413,2.00211763381958,0.37901321053504944,0.0006188192637637258,0.174559086561203,1.9815449714660645,0.16422083973884583,0.0005082892603240907,0.24190974235534668,2.42434024810791,1.0600593090057373,6.820262206019834e-05,0.05737549066543579,2.392577648162842,0.721145749092102,3.275620110798627e-05,0.20978932082653046,2.4798121452331543,1.1055580377578735,2.8278862373554148e-05,0.021659821271896362,2.45709228515625,0.7657015323638916,4.2655276047298685e-05,0.25868770480155945,2.5706164836883545,0.7711527347564697,0.0008158116834238172,0.11307312548160553,2.525270700454712,0.3348601758480072,0.00037236991920508444,working
0.5734625458717346,0.8638973832130432,-0.8805404901504517,0.9898796677589417,0.576248049736023,0.8112725019454956,-0.8588165044784546,0.9816573858261108,0.5786885619163513,0.8092924952507019,-0.8589948415756226,0.9804981350898743,0.5809277296066284,0.8070517778396606,-0.8592270612716675,0.9815365076065063,0.5573393702507019,0.805976152420044,-0.9254454374313354,0.9890153408050537,0.5438116788864136,0.7993946671485901,-0.9251464009284973,0.9889392256736755,0.5278667211532593,0.7922150492668152,-0.925433337688446,0.9872199892997742,0.5368567705154419,0.7894972562789917,-0.6389152407646179,0.9846654534339905,0.46392783522605896,0.7699185013771057,-0.9251663088798523,0.9917005896568298,0.5581192970275879,0.9033243656158447,-0.7851715087890625,0.9857105612754822,0.5342830419540405,0.9005658626556396,-0.8687646985054016,0.9918174743652344,0.562299370765686,0.9487895369529724,-0.43146270513534546,0.9886753559112549,0.22114777565002441,0.9519580602645874,-0.7577849626541138,0.9772190451622009,0.6380215883255005,1.2207106351852417,-0.030881449580192566,0.041283998638391495,0.12398706376552582,1.3196073770523071,-0.6925349831581116,0.11347051709890366,0.6336699724197388,1.4145981073379517,0.15654179453849792,0.04440094530582428,0.17223255336284637,1.562881350517273,-0.6718631982803345,0.02731766551733017,0.652003824710846,1.4729899168014526,0.17730006575584412,0.05495181307196617,0.1733933389186859,1.649280309677124,-0.6918470859527588,0.03456737473607063,0.6447557210922241,1.4699903726577759,0.14797426760196686,0.07025875896215439,0.19298432767391205,1.6220680475234985,-0.7503909468650818,0.04449694603681564,0.6254766583442688,1.4542350769042969,0.14201073348522186,0.07427431643009186,0.19928810000419617,1.5868741273880005,-0.6955538988113403,0.042617347091436386,0.45609837770462036,1.54136061668396,0.026643836870789528,0.000971911009401083,0.23167407512664795,1.5308290719985962,-0.024827616289258003,0.0005468826275318861,0.43864575028419495,2.018556594848633,0.0291884932667017,0.0005785425892099738,0.2545413672924042,2.029188394546509,0.040044352412223816,0.0004720903525594622,0.40998154878616333,2.4546849727630615,0.5105201005935669,6.250798469409347e-05,0.2303403615951538,2.4364371299743652,0.4017089903354645,3.029253457498271e-05,0.39786863327026367,2.5126800537109375,0.5303312540054321,2.621153362269979e-05,0.21693351864814758,2.497859477996826,0.42702046036720276,4.012841236544773e-05,0.40600234270095825,2.604652166366577,0.1510213166475296,0.0007403807248920202,0.25483599305152893,2.5631144046783447,-0.00450261402875185,0.0003440749424044043,working
